FINFO,PERIODO,MES,NATURALEZA,PRODUCTO,APLICATIVO,NOMAREA,NUMERO,SALDO
2018/08,2018,AGO,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,8,2461
2018/08,2018,AGO,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,11,1236
2018/08,2018,AGO,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,121,72424
2018/08,2018,AGO,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,44,49118
2018/08,2018,AGO,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.INSTITUCIONAL,1,98
2018/08,2018,AGO,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.MINORISTA,19,1424
2018/08,2018,AGO,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA BCA.EMP. Y CORP,99,20974
2018/08,2018,AGO,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA CIB,11,546
2018/08,2018,AGO,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.INSTITUCIONAL,12,626
2018/08,2018,AGO,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.MINORISTA,774,52663
2018/08,2018,AGO,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA BCA.EMP. Y CORP,916,224262
2018/08,2018,AGO,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA CIB,267,125561
2018/08,2018,AGO,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,102,29989
2018/08,2018,AGO,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,714,417665
2018/08,2018,AGO,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,1,24632
2018/08,2018,AGO,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,444,55333
2018/08,2018,AGO,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,1157,399526
2018/08,2018,AGO,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,34,984748
2018/08,2018,AGO,ACTIVOS,CONTICASA,PRESTAMOS,AREA B.MINORISTA,400,178146
2018/08,2018,AGO,ACTIVOS,CONTIPUENTE,PRESTAMOS,AREA B.MINORISTA,150,68427
2018/08,2018,AGO,ACTIVOS,ECONOMICAS,AVALES,AREA B.MINORISTA,1,0
2018/08,2018,AGO,ACTIVOS,ECONOMICAS,AVALES,AREA BCA.EMP. Y CORP,3,0
2018/08,2018,AGO,ACTIVOS,FACTORING,CONFIRMING,AREA B.INSTITUCIONAL,353,2657
2018/08,2018,AGO,ACTIVOS,FACTORING,CONFIRMING,AREA B.MINORISTA,45,578
2018/08,2018,AGO,ACTIVOS,FACTORING,CONFIRMING,AREA BCA.EMP. Y CORP,3476,40984
2018/08,2018,AGO,ACTIVOS,FACTORING,CONFIRMING,AREA CIB,13773,342318
2018/08,2018,AGO,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.MINORISTA,4441,188138
2018/08,2018,AGO,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA BCA.EMP. Y CORP,5,5335
2018/08,2018,AGO,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA CIB,1,176
2018/08,2018,AGO,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,1,181
2018/08,2018,AGO,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,7,2096
2018/08,2018,AGO,ACTIVOS,LEASING,LEASING,AREA B.MINORISTA,136,37039
2018/08,2018,AGO,ACTIVOS,LEASING,LEASING,AREA BCA.EMP. Y CORP,94,66023
2018/08,2018,AGO,ACTIVOS,LEASING,LEASING,AREA CIB,3,3083
2018/08,2018,AGO,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,6701,7077
2018/08,2018,AGO,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,504,71
2018/08,2018,AGO,ACTIVOS,MI VIVIENDA,PRESTAMOS,AREA B.MINORISTA,29,1698
2018/08,2018,AGO,ACTIVOS,PLD,PRESTAMOS,AREA B.MINORISTA,37223,250047
2018/08,2018,AGO,ACTIVOS,PLD,PRESTAMOS,AREA DIST.RED MASIVA,26,238
2018/08,2018,AGO,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.INSTITUCIONAL,57,88322
2018/08,2018,AGO,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.MINORISTA,4201,551535
2018/08,2018,AGO,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA BCA.EMP. Y CORP,3271,1060338
2018/08,2018,AGO,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA CIB,110,1082054
2018/08,2018,AGO,ACTIVOS,PRESTAMO CONTILOCAL,PRESTAMOS,AREA B.MINORISTA,7,3860
2018/08,2018,AGO,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA B.MINORISTA,9,12204
2018/08,2018,AGO,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA BCA.EMP. Y CORP,11,28373
2018/08,2018,AGO,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA CIB,1,1281
2018/08,2018,AGO,ACTIVOS,PROTECCION TARJETAS,SEGUROS,AREA B.MINORISTA,27394,219
2018/08,2018,AGO,ACTIVOS,RESTO EMPRESAS,AVALES,AREA B.MINORISTA,5,775
2018/08,2018,AGO,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,26,6542
2018/08,2018,AGO,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,1,175
2018/08,2018,AGO,ACTIVOS,RESTO SEGUROS,SEGUROS,AREA B.MINORISTA,9000,64
2018/08,2018,AGO,ACTIVOS,RETIRO SEGURO,SEGUROS,AREA B.MINORISTA,57825,42
2018/08,2018,AGO,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.INSTITUCIONAL,7,52503
2018/08,2018,AGO,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,173,23389
2018/08,2018,AGO,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,357,83341
2018/08,2018,AGO,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,86,75006
2018/08,2018,AGO,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,1,84
2018/08,2018,AGO,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,8,3108
2018/08,2018,AGO,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,12,13506
2018/08,2018,AGO,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,11,0
2018/08,2018,AGO,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,4,0
2018/08,2018,AGO,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA CIB,5,0
2018/08,2018,AGO,ACTIVOS,TARJETAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,2232,13312
2018/08,2018,AGO,ACTIVOS,TECNICAS,AVALES,AREA B.MINORISTA,29,0
2018/08,2018,AGO,ACTIVOS,TECNICAS,AVALES,AREA BCA.EMP. Y CORP,13,0
2018/08,2018,AGO,ACTIVOS,TECNICAS,AVALES,AREA CIB,3,0
2018/08,2018,AGO,ACTIVOS,TJ EMPRESAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,101,4375
2018/08,2018,AGO,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA B.INSTITUCIONAL,1,12
2018/08,2018,AGO,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,347,11839
2018/08,2018,AGO,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,4,21
2018/08,2018,AGO,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA CIB,2,38
2018/08,2018,AGO,ACTIVOS,VEHICULAR NO VINCULADO,SEGUROS,AREA B.MINORISTA,1303,128
2018/08,2018,AGO,ACTIVOS,VIDA,SEGUROS,AREA B.MINORISTA,35,2
2018/08,2018,AGO,ACTIVOS,VIDA RENTA,SEGUROS,AREA B.MINORISTA,3588,76
2018/08,2018,AGO,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,17129,17421
2018/08,2018,AGO,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,1,0
2018/08,2018,AGO,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,1359,293
2018/08,2018,AGO,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA MERCADOS,1,6
2018/09,2018,SET,ACTIVOS,AUTOS,PRESTAMOS,AREA B.MINORISTA,42,2211
2018/09,2018,SET,ACTIVOS,AVALES INTERNACIONALES,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,4,279
2018/09,2018,SET,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,3,784
2018/09,2018,SET,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,13,4486
2018/09,2018,SET,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,4,394
2018/09,2018,SET,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,9,1516
2018/09,2018,SET,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,108,44240
2018/09,2018,SET,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,66,59097
2018/09,2018,SET,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.INSTITUCIONAL,4,2081
2018/09,2018,SET,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.MINORISTA,18,1896
2018/09,2018,SET,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA BCA.EMP. Y CORP,102,16653
2018/09,2018,SET,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA CIB,13,39413
2018/09,2018,SET,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.INSTITUCIONAL,29,4384
2018/09,2018,SET,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.MINORISTA,847,85315
2018/09,2018,SET,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA BCA.EMP. Y CORP,815,254807
2018/09,2018,SET,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA CIB,228,201061
2018/09,2018,SET,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,119,34337
2018/09,2018,SET,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,616,400108
2018/09,2018,SET,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,12,255727
2018/09,2018,SET,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,506,66343
2018/09,2018,SET,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,1249,446462
2018/09,2018,SET,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,41,957926
2018/09,2018,SET,ACTIVOS,CONTICASA,PRESTAMOS,AREA B.MINORISTA,359,157475
2018/09,2018,SET,ACTIVOS,CONTIPUENTE,PRESTAMOS,AREA B.MINORISTA,176,71840
2018/09,2018,SET,ACTIVOS,CONTIPUENTE,PRESTAMOS,AREA DIST.RED MASIVA,1,156
2018/09,2018,SET,ACTIVOS,ECONOMICAS,AVALES,AREA B.MINORISTA,1,0
2018/09,2018,SET,ACTIVOS,ECONOMICAS,AVALES,AREA BCA.EMP. Y CORP,1,0
2018/09,2018,SET,ACTIVOS,FACTORING,CONFIRMING,AREA B.INSTITUCIONAL,163,999
2018/09,2018,SET,ACTIVOS,FACTORING,CONFIRMING,AREA B.MINORISTA,4,418
2018/09,2018,SET,ACTIVOS,FACTORING,CONFIRMING,AREA BCA.EMP. Y CORP,3921,66882
2018/09,2018,SET,ACTIVOS,FACTORING,CONFIRMING,AREA CIB,14353,350543
2018/09,2018,SET,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.MINORISTA,3693,126498
2018/09,2018,SET,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA BCA.EMP. Y CORP,8,4752
2018/09,2018,SET,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA CIB,1,176
2018/09,2018,SET,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA DIST.RED MASIVA,1,1
2018/09,2018,SET,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,1,10284
2018/09,2018,SET,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,21,11897
2018/09,2018,SET,ACTIVOS,LEASING,LEASING,AREA B.MINORISTA,123,42599
2018/09,2018,SET,ACTIVOS,LEASING,LEASING,AREA BCA.EMP. Y CORP,92,46335
2018/09,2018,SET,ACTIVOS,LEASING,LEASING,AREA CIB,5,11559
2018/09,2018,SET,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,5878,8097
2018/09,2018,SET,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,472,4
2018/09,2018,SET,ACTIVOS,MI VIVIENDA,PRESTAMOS,AREA B.MINORISTA,29,2703
2018/09,2018,SET,ACTIVOS,PLD,PRESTAMOS,AREA B.MINORISTA,35888,238164
2018/09,2018,SET,ACTIVOS,PLD,PRESTAMOS,AREA DIST.RED MASIVA,9,19
2018/09,2018,SET,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.INSTITUCIONAL,61,186672
2018/09,2018,SET,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.MINORISTA,4192,605511
2018/09,2018,SET,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA BCA.EMP. Y CORP,3200,1171060
2018/09,2018,SET,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA CIB,136,1303348
2018/09,2018,SET,ACTIVOS,PRESTAMO CONTILOCAL,PRESTAMOS,AREA B.MINORISTA,7,4284
2018/09,2018,SET,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA B.MINORISTA,15,11782
2018/09,2018,SET,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA BCA.EMP. Y CORP,9,28611
2018/09,2018,SET,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA CIB,2,1828
2018/09,2018,SET,ACTIVOS,PRESTAMOS EMPRESAS,PRESTAMOS,AREA B.MINORISTA,1,232
2018/09,2018,SET,ACTIVOS,PROTECCION TARJETAS,SEGUROS,AREA B.MINORISTA,24793,210
2018/09,2018,SET,ACTIVOS,RESTO EMPRESAS,AVALES,AREA B.MINORISTA,6,810
2018/09,2018,SET,ACTIVOS,RESTO EMPRESAS,AVALES,AREA BCA.EMP. Y CORP,3,538
2018/09,2018,SET,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,11,3595
2018/09,2018,SET,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,1,1976
2018/09,2018,SET,ACTIVOS,RESTO SEGUROS,SEGUROS,AREA B.MINORISTA,8823,63
2018/09,2018,SET,ACTIVOS,RETIRO SEGURO,SEGUROS,AREA B.MINORISTA,49096,37
2018/09,2018,SET,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.INSTITUCIONAL,2,129424
2018/09,2018,SET,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,162,21689
2018/09,2018,SET,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,299,52938
2018/09,2018,SET,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,46,41693
2018/09,2018,SET,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,1,437
2018/09,2018,SET,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,3,1106
2018/09,2018,SET,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,1,46681
2018/09,2018,SET,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,13,0
2018/09,2018,SET,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,3,0
2018/09,2018,SET,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA CIB,4,0
2018/09,2018,SET,ACTIVOS,TARJETAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,5071,36660
2018/09,2018,SET,ACTIVOS,TARJETAS,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,1,2
2018/09,2018,SET,ACTIVOS,TECNICAS,AVALES,AREA B.MINORISTA,29,0
2018/09,2018,SET,ACTIVOS,TECNICAS,AVALES,AREA BCA.EMP. Y CORP,8,0
2018/09,2018,SET,ACTIVOS,TECNICAS,AVALES,AREA CIB,1,0
2018/09,2018,SET,ACTIVOS,TJ EMPRESAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,102,4290
2018/09,2018,SET,ACTIVOS,TJ EMPRESAS,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,1,5
2018/09,2018,SET,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,254,8021
2018/09,2018,SET,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,4,3
2018/09,2018,SET,ACTIVOS,VEHICULAR NO VINCULADO,SEGUROS,AREA B.MINORISTA,1417,137
2018/09,2018,SET,ACTIVOS,VIDA,SEGUROS,AREA B.MINORISTA,40,2
2018/09,2018,SET,ACTIVOS,VIDA RENTA,SEGUROS,AREA B.MINORISTA,3754,78
2018/09,2018,SET,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,14985,15761
2018/09,2018,SET,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,840,110
2018/10,2018,OCT,ACTIVOS,AUTOS,PRESTAMOS,AREA B.MINORISTA,33,1842
2018/10,2018,OCT,ACTIVOS,AVALES INTERNACIONALES,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,2,191
2018/10,2018,OCT,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,2,220
2018/10,2018,OCT,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,8,3714
2018/10,2018,OCT,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,1,139
2018/10,2018,OCT,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.INSTITUCIONAL,1,61
2018/10,2018,OCT,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,9,1194
2018/10,2018,OCT,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,104,78555
2018/10,2018,OCT,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,44,44565
2018/10,2018,OCT,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.INSTITUCIONAL,1,78
2018/10,2018,OCT,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.MINORISTA,36,2847
2018/10,2018,OCT,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA BCA.EMP. Y CORP,118,20658
2018/10,2018,OCT,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA CIB,17,173306
2018/10,2018,OCT,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.INSTITUCIONAL,15,4043
2018/10,2018,OCT,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.MINORISTA,920,69050
2018/10,2018,OCT,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA BCA.EMP. Y CORP,859,221248
2018/10,2018,OCT,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA CIB,272,291974
2018/10,2018,OCT,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA DIST.RED MASIVA,1,22
2018/10,2018,OCT,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,125,34361
2018/10,2018,OCT,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,582,395346
2018/10,2018,OCT,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,4,31614
2018/10,2018,OCT,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,528,61127
2018/10,2018,OCT,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,1242,474813
2018/10,2018,OCT,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,35,764645
2018/10,2018,OCT,ACTIVOS,CONTICASA,PRESTAMOS,AREA B.MINORISTA,431,189144
2018/10,2018,OCT,ACTIVOS,CONTIPUENTE,PRESTAMOS,AREA B.MINORISTA,140,68043
2018/10,2018,OCT,ACTIVOS,FACTORING,CONFIRMING,AREA B.INSTITUCIONAL,147,1673
2018/10,2018,OCT,ACTIVOS,FACTORING,CONFIRMING,AREA B.MINORISTA,3,361
2018/10,2018,OCT,ACTIVOS,FACTORING,CONFIRMING,AREA BCA.EMP. Y CORP,4373,54755
2018/10,2018,OCT,ACTIVOS,FACTORING,CONFIRMING,AREA CIB,15374,434714
2018/10,2018,OCT,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.INSTITUCIONAL,8,16065
2018/10,2018,OCT,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.MINORISTA,3974,146113
2018/10,2018,OCT,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA BCA.EMP. Y CORP,4,1710
2018/10,2018,OCT,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA CIB,2,8812
2018/10,2018,OCT,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,11,20476
2018/10,2018,OCT,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,19,11018
2018/10,2018,OCT,ACTIVOS,LEASING,LEASING,AREA B.MINORISTA,114,39304
2018/10,2018,OCT,ACTIVOS,LEASING,LEASING,AREA BCA.EMP. Y CORP,103,101556
2018/10,2018,OCT,ACTIVOS,LEASING,LEASING,AREA CIB,3,4391
2018/10,2018,OCT,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,7571,9762
2018/10,2018,OCT,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,528,267
2018/10,2018,OCT,ACTIVOS,MI VIVIENDA,PRESTAMOS,AREA B.MINORISTA,37,3171
2018/10,2018,OCT,ACTIVOS,PLD,PRESTAMOS,AREA B.MINORISTA,40230,258466
2018/10,2018,OCT,ACTIVOS,PLD,PRESTAMOS,AREA DIST.RED MASIVA,9,93
2018/10,2018,OCT,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.INSTITUCIONAL,68,187610
2018/10,2018,OCT,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.MINORISTA,4789,628604
2018/10,2018,OCT,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA BCA.EMP. Y CORP,3460,1467138
2018/10,2018,OCT,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA CIB,121,1560431
2018/10,2018,OCT,ACTIVOS,PRESTAMO CONTILOCAL,PRESTAMOS,AREA B.MINORISTA,20,11814
2018/10,2018,OCT,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA B.MINORISTA,14,9533
2018/10,2018,OCT,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA BCA.EMP. Y CORP,9,20823
2018/10,2018,OCT,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA CIB,5,5563
2018/10,2018,OCT,ACTIVOS,PROTECCION TARJETAS,SEGUROS,AREA B.MINORISTA,32046,310
2018/10,2018,OCT,ACTIVOS,RESTO EMPRESAS,AVALES,AREA B.MINORISTA,9,1463
2018/10,2018,OCT,ACTIVOS,RESTO EMPRESAS,AVALES,AREA BCA.EMP. Y CORP,4,2398
2018/10,2018,OCT,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,2,269
2018/10,2018,OCT,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,1,162
2018/10,2018,OCT,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,5,4824
2018/10,2018,OCT,ACTIVOS,RESTO SEGUROS,SEGUROS,AREA B.MINORISTA,5166,37
2018/10,2018,OCT,ACTIVOS,RETIRO SEGURO,SEGUROS,AREA B.MINORISTA,128064,93
2018/10,2018,OCT,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.INSTITUCIONAL,4,182
2018/10,2018,OCT,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,158,61955
